zip,primary_city,state,lon,lat
58041,Hankinson,ND,-96.925,46.073
58042,Harwood,ND,-96.965,46.957
58043,Havana,ND,-97.544,45.979
58045,Hillsboro,ND,-97.06,47.383
58046,Hope,ND,-97.713,47.324
58047,Horace,ND,-96.885,46.71
58048,Hunter,ND,-97.151,46.982
58049,Kathryn,ND,-97.976,46.718
58051,Kindred,ND,-97.051,46.674
58052,Leonard,ND,-97.294,46.766
58053,Lidgerwood,ND,-96.995,46.192
58054,Lisbon,ND,-97.637,46.456
58056,Luverne,ND,-97.719,47.456
58057,Mcleod,ND,-97.343,46.444
58058,Mantador,ND,-96.969,46.16
58059,Mapleton,ND,-97.116,46.861
58060,Milnor,ND,-97.477,46.201
58061,Mooreton,ND,-96.861,46.315
58062,Nome,ND,-97.787,46.681
58063,Oriska,ND,-97.789,46.965
58064,Page,ND,-97.516,47
58065,Pillsbury,ND,-98.196,46.651
58067,Rutland,ND,-97.431,46.037
58068,Sheldon,ND,-97.416,46.521
58069,Stirum,ND,-97.623,46.222
58071,Tower City,ND,-97.626,46.949
58072,Valley City,ND,-98.008,46.972
58074,Wahpeton,ND,-96.918,46.283
58075,Wahpeton,ND,-96.792,46.337
58076,Wahpeton,ND,-96.608,46.272
58077,Walcott,ND,-97.014,46.446
58078,West Fargo,ND,-96.926,46.891
58079,Wheatland,ND,-97.346,46.833
58081,Wyndmere,ND,-97.114,46.384
58102,Fargo,ND,-96.991,46.925
58103,Fargo,ND,-96.826,46.832
58104,Fargo,ND,-96.884,46.782
58105,Fargo,ND,-96.967,46.941
58106,Fargo,ND,-97.23,46.935
58107,Fargo,ND,-97.23,46.935
58108,Fargo,ND,-97.23,46.935
58109,Fargo,ND,-96.815,46.824
58121,Fargo,ND,-97.23,46.935
58122,Fargo,ND,-97.23,46.935
58124,Fargo,ND,-97.23,46.935
58125,Fargo,ND,-97.23,46.935
58126,Fargo,ND,-97.23,46.935
58201,Grand Forks,ND,-97.432,47.904
58202,Grand Forks,ND,-97.394,47.933
58203,Grand Forks,ND,-97.301,47.892
58204,Grand Forks Afb,ND,-97.368,47.968
58205,Grand Forks Afb,ND,-97.394,47.933
58206,Grand Forks,ND,-97.394,47.933
58207,Grand Forks,ND,-97.394,47.933
58208,Grand Forks,ND,-97.394,47.933
58210,Adams,ND,-97.998,48.384
58212,Aneta,ND,-98.043,47.766
58214,Arvilla,ND,-97.494,47.926
58216,Bathgate,ND,-97.425,48.875
58218,Buxton,ND,-97.1,47.602
58219,Caledonia,ND,-97.152,47.455
58220,Cavalier,ND,-97.699,48.739
58222,Crystal,ND,-97.633,48.645
58223,Cummings,ND,-97.152,47.455
58224,Dahlen,ND,-97.957,48.166
58225,Drayton,ND,-97.363,48.668
58227,Edinburg,ND,-97.893,48.5
58228,Emerado,ND,-97.281,47.89
58229,Fairdale,ND,-98.055,48.381
58230,Finley,ND,-97.837,47.512
58231,Fordville,ND,-97.828,48.282
58233,Forest River,ND,-97.522,48.26
58235,Gilby,ND,-97.514,48.086
58236,Glasston,ND,-97.47,48.72
58237,Grafton,ND,-97.437,48.369
58238,Hamilton,ND,-97.45,48.779
58239,Hannah,ND,-98.464,48.772
58240,Hatton,ND,-97.459,47.639
58241,Hensel,ND,-97.699,48.72
58243,Hoople,ND,-97.677,48.491
58244,Inkster,ND,-97.683,48.108
58249,Langdon,ND,-98.289,48.754
58250,Lankin,ND,-98.077,48.282
58251,Larimore,ND,-97.626,47.912
58254,Mcville,ND,-98.134,47.856
58255,Maida,ND,-98.464,48.772
58256,Manvel,ND,-97.288,48.107
58257,Mayville,ND,-97.345,47.487
58258,Mekinock,ND,-97.43,48.007
58259,Michigan,ND,-98.119,48.02
58260,Milton,ND,-98.043,48.625
58261,Minto,ND,-97.314,48.26
58262,Mountain,ND,-97.884,48.693
58265,Neche,ND,-97.513,48.944
58266,Niagara,ND,-97.817,48.016
58267,Northwood,ND,-97.604,47.759
58269,Osnabrock,ND,-98.464,48.772
58270,Park River,ND,-97.775,48.42
58271,Pembina,ND,-97.289,48.859
58272,Petersburg,ND,-98,48.006
58273,Pisek,ND,-97.814,48.324
58274,Portland,ND,-97.244,47.582
58275,Reynolds,ND,-97.236,47.872
58276,Saint Thomas,ND,-97.471,48.63
58277,Sharon,ND,-97.719,47.456
58278,Thompson,ND,-97.347,47.786
58281,Wales,ND,-98.464,48.772
58282,Walhalla,ND,-97.797,48.881
58301,Devils Lake,ND,-98.782,48.264
58310,Agate,ND,-99.773,48.771
58311,Alsen,ND,-98.464,48.772
58313,Balta,ND,-99.992,48.104
58316,Belcourt,ND,-99.8,48.778
58317,Bisbee,ND,-99.232,48.588
58318,Bottineau,ND,-100.601,48.83
58319,Bremen,ND,-99.664,47.664
58321,Brocket,ND,-98.401,48.238
58323,Calvin,ND,-98.464,48.772
58324,Cando,ND,-99.232,48.5
58325,Churchs Ferry,ND,-99.07,48.29
58327,Crary,ND,-98.573,48.091
58329,Dunseith,ND,-100.024,48.856
58330,Edmore,ND,-98.5,48.423
58331,Egeland,ND,-99.123,48.653
58332,Esmond,ND,-99.538,48.06
58335,Fort Totten,ND,-99.187,48.109
58338,Hampden,ND,-98.644,48.5
58339,Hansboro,ND,-99.428,48.9
58341,Harvey,ND,-99.748,47.704
58343,Knox,ND,-99.689,48.301
58344,Lakota,ND,-98.325,47.972
58345,Lawton,ND,-98.438,48.275
58346,Leeds,ND,-99.432,48.165
58348,Maddock,ND,-99.536,47.999
58351,Minnewaukan,ND,-99.39,48.13
58352,Munich,ND,-98.835,48.669
58353,Mylo,ND,-99.838,48.772
58355,Nekoma,ND,-98.464,48.772
58356,New Rockford,ND,-98.899,47.717
58357,Oberon,ND,-99.133,47.95
58361,Pekin,ND,-98.365,47.798
58362,Penn,ND,-99.07,48.275
58363,Perth,ND,-99.438,48.755
58365,Rocklake,ND,-99.263,48.845
58366,Rolette,ND,-99.878,48.701
58367,Rolla,ND,-99.787,48.827
58368,Rugby,ND,-99.99,48.255
58369,Saint John,ND,-99.734,48.88
58370,Saint Michael,ND,-98.849,47.986
58372,Sarles,ND,-98.464,48.772
58374,Sheyenne,ND,-98.91,47.761
58377,Starkweather,ND,-98.761,48.449
58379,Tokio,ND,-99.187,48.109
58380,Tolna,ND,-98.451,47.846
58381,Warwick,ND,-98.759,47.91
58382,Webster,ND,-98.8,48.317
58384,Willow City,ND,-100.352,48.661
58385,Wolford,ND,-99.646,48.465
58386,York,ND,-99.603,48.256
58401,Jamestown,ND,-98.745,46.921
58402,Jamestown,ND,-98.96,46.979
58405,Jamestown,ND,-98.7,46.913
58413,Ashley,ND,-99.285,46.056
58415,Berlin,ND,-98.474,46.363
58416,Binford,ND,-98.41,47.49
58418,Bowdon,ND,-99.65,47.458
58420,Buchanan,ND,-98.901,47.005
58421,Carrington,ND,-98.893,47.457
58422,Cathay,ND,-99.405,47.629
58423,Chaseley,ND,-99.831,47.464
58424,Cleveland,ND,-99.129,46.893
58425,Cooperstown,ND,-98.296,47.367
58426,Courtenay,ND,-98.594,47.197
58428,Dawson,ND,-99.772,46.807
58429,Dazey,ND,-98.162,47.183
58430,Denhoff,ND,-100.272,47.53
58431,Dickey,ND,-98.543,46.473
58433,Edgeley,ND,-98.713,46.412
58436,Ellendale,ND,-98.621,46.106
58438,Fessenden,ND,-99.564,47.625
58439,Forbes,ND,-98.849,46.012
58440,Fredonia,ND,-99.173,46.37
58441,Fullerton,ND,-98.38,46.176
58442,Gackle,ND,-99.173,46.522
58443,Glenfield,ND,-98.692,47.457
58444,Goodrich,ND,-100.147,47.48
58445,Grace City,ND,-98.702,47.457
58448,Hannaford,ND,-98.35,47.379
58451,Hurdsfield,ND,-99.937,47.473
58452,Jessie,ND,-98.23,47.456
58454,Jud,ND,-98.867,46.551
58455,Kensal,ND,-98.753,47.24
58456,Kulm,ND,-98.603,46.392
58458,Lamoure,ND,-98.359,46.384
58460,Lehr,ND,-99.378,46.141
58461,Litchville,ND,-98.186,46.718
58463,Mcclusky,ND,-100.417,47.507
58464,Mchenry,ND,-98.628,47.508
58466,Marion,ND,-98.369,46.551
58467,Medina,ND,-99.317,46.9
58472,Montpelier,ND,-98.66,46.682
58474,Oakes,ND,-98.226,46.109
58475,Pettibone,ND,-99.584,47.154
58476,Pingree,ND,-99.014,47.204
58477,Regan,ND,-100.548,47.213
58478,Robinson,ND,-99.689,46.98
58479,Rogers,ND,-98.214,47.074
58480,Sanborn,ND,-98.259,46.893
58481,Spiritwood,ND,-98.522,46.987
58482,Steele,ND,-99.799,46.876
58483,Streeter,ND,-99.344,46.718
58484,Sutton,ND,-98.404,47.399
58486,Sykeston,ND,-99.405,47.421
58487,Tappen,ND,-99.594,46.806
58488,Tuttle,ND,-99.971,47.132
58490,Verona,ND,-98.099,46.399
58492,Wimbledon,ND,-98.397,47.11
58494,Wing,ND,-100.295,47.158
58495,Wishek,ND,-99.613,46.192
58496,Woodworth,ND,-99.26,47.154
58497,Ypsilanti,ND,-98.565,46.769
58501,Bismarck,ND,-100.503,46.981
58502,Bismarck,ND,-100.682,46.889
58503,Bismarck,ND,46.91,-100.75
58504,Bismarck,ND,-100.456,46.83
58505,Bismarck,ND,-100.781,46.817
58506,Bismarck,ND,-100.52,46.98
58507,Bismarck,ND,-100.52,46.98
58520,Almont,ND,-101.498,46.72
58521,Baldwin,ND,-100.694,47.016
58523,Beulah,ND,-101.853,47.278
58524,Braddock,ND,-100.108,46.56
58528,Cannon Ball,ND,-100.689,46.362
58529,Carson,ND,-101.674,46.301
58530,Center,ND,-101.159,47.146
58531,Coleharbor,ND,-101.143,47.581
58532,Driscoll,ND,-100.183,46.851
58533,Elgin,ND,-101.756,46.368
58535,Flasher,ND,-101.317,46.6
58538,Fort Yates,ND,-100.711,46.171
58540,Garrison,ND,-101.614,47.668
58541,Golden Valley,ND,-102.057,47.313
58542,Hague,ND,-100.098,46.08
58544,Hazelton,ND,-100.337,46.517
58545,Hazen,ND,-101.76,47.386
58549,Kintyre,ND,-99.97,46.455
58552,Linton,ND,-100.233,46.186
58554,Mandan,ND,-100.953,46.713
58558,Menoken,ND,-100.456,46.808
58559,Mercer,ND,-100.758,47.502
58560,Moffit,ND,-100.3,46.673
58561,Napoleon,ND,-99.657,46.465
58562,New Leipzig,ND,-101.962,46.382
58563,New Salem,ND,-101.429,46.806
58564,Raleigh,ND,-101.372,46.267
58565,Riverdale,ND,-101.203,47.396
58566,Saint Anthony,ND,-100.944,46.647
58568,Selfridge,ND,-101.253,46.186
58569,Shields,ND,-101.219,46.245
58570,Solen,ND,-100.783,46.366
58571,Stanton,ND,-101.395,47.377
58572,Sterling,ND,-100.277,46.876
58573,Strasburg,ND,-100.224,46.08
58575,Turtle Lake,ND,-100.896,47.501
58576,Underwood,ND,-101.217,47.446
58577,Washburn,ND,-101.096,47.381
58579,Wilton,ND,-101.086,47.489
58580,Zap,ND,-101.929,47.263
58581,Zeeland,ND,-99.786,46.064
58601,Dickinson,ND,-102.757,46.806
58602,Dickinson,ND,-102.664,46.82
58620,Amidon,ND,-103.485,46.455
58621,Beach,ND,-103.899,46.964
58622,Belfield,ND,-103.126,46.82
58623,Bowman,ND,-103.521,46.206
58625,Dodge,ND,-102.203,47.306
58626,Dunn Center,ND,-102.663,47.336
58627,Fairfield,ND,-103.51,46.921
58630,Gladstone,ND,-102.64,46.849
58631,Glen Ullin,ND,-101.823,46.813
58632,Golva,ND,-103.952,46.672
58634,Grassy Butte,ND,-103.298,47.737
58636,Halliday,ND,-102.337,47.352
58638,Hebron,ND,-101.972,46.85
58639,Hettinger,ND,-102.785,46.058
58640,Killdeer,ND,-102.704,47.527
58641,Lefor,ND,-102.664,46.724
58642,Manning,ND,-102.622,47.402
58643,Marmarth,ND,-103.485,46.455
58644,Marshall,ND,-102.622,47.402
58645,Medora,ND,-103.35,46.979
58646,Mott,ND,-102.327,46.37
58647,New England,ND,-102.596,46.459
58649,Reeder,ND,-102.497,46.114
58650,Regent,ND,-102.562,46.419
58651,Rhame,ND,-103.521,46.113
58652,Richardton,ND,-102.265,46.821
58653,Scranton,ND,-103.521,46.113
58654,Sentinel Butte,ND,-103.875,46.848
58655,South Heart,ND,-103.072,46.768
58656,Taylor,ND,-102.785,46.856
58701,Minot,ND,-101.419,48.085
58702,Minot,ND,-101.451,48.337
58703,Minot,ND,-101.606,48.299
58704,Minot Afb,ND,-101.32,48.424
58705,Minot Afb,ND,-101.297,48.234
58707,Minot,ND,-101.301,48.245
58710,Anamoose,ND,-100.285,47.927
58711,Antler,ND,-101.228,48.813
58712,Balfour,ND,-100.498,47.993
58713,Bantry,ND,-100.636,48.529
58716,Benedict,ND,-101.11,47.761
58718,Berthold,ND,-101.687,48.306
58721,Bowbells,ND,-102.284,48.838
58722,Burlington,ND,-101.543,48.105
58723,Butte,ND,-100.692,47.694
58725,Carpio,ND,-101.706,48.418
58727,Columbus,ND,-102.592,48.852
58730,Crosby,ND,-103.297,48.928
58731,Deering,ND,-100.962,48.491
58733,Des Lacs,ND,-101.669,48.188
58734,Donnybrook,ND,-102.006,48.496
58735,Douglas,ND,-101.465,47.953
58736,Drake,ND,-100.384,47.978
58737,Flaxton,ND,-102.382,48.877
58740,Glenburn,ND,-101.541,48.647
58741,Granville,ND,-100.679,48.306
58744,Karlsruhe,ND,-100.591,48.194
58746,Kenmare,ND,-101.671,48.523
58748,Kramer,ND,-100.635,48.698
58750,Lansford,ND,-101.297,48.635
58752,Lignite,ND,-102.612,48.822
58755,Mcgregor,ND,-103.407,48.405
58756,Makoti,ND,-101.778,47.957
58757,Mandaree,ND,-103.298,47.737
58758,Martin,ND,-100.212,47.718
58759,Max,ND,-101.164,47.568
58760,Maxbass,ND,-101.198,48.737
58761,Mohall,ND,-101.606,48.727
58762,Newburg,ND,-101.067,48.771
58763,New Town,ND,-102.472,47.972
58765,Noonan,ND,-103.071,48.925
58768,Norwich,ND,-100.95,48.27
58769,Palermo,ND,-102.257,48.285
58770,Parshall,ND,-102.103,47.946
58771,Plaza,ND,-102.03,48.066
58772,Portal,ND,-102.623,48.954
58773,Powers Lake,ND,-102.679,48.655
58775,Roseglen,ND,-101.867,47.682
58776,Ross,ND,-102.548,48.272
58778,Ruso,ND,-100.931,47.747
58779,Ryder,ND,-101.668,47.979
58781,Sawyer,ND,-101.341,48.182
58782,Sherwood,ND,-101.77,48.863
58783,Souris,ND,-100.736,48.874
58784,Stanley,ND,-102.418,48.346
58785,Surrey,ND,-101.112,48.291
58787,Tolley,ND,-101.862,48.759
58788,Towner,ND,-100.485,48.364
58789,Upham,ND,-100.831,48.348
58790,Velva,ND,-100.63,48.021
58792,Voltaire,ND,-100.799,47.986
58793,Westhope,ND,-100.837,48.867
58794,White Earth,ND,-102.77,48.299
58795,Wildrose,ND,-103.154,48.568
58801,Williston,ND,-103.649,48.226
58802,Williston,ND,-103.615,48.169
58830,Alamo,ND,-103.473,48.539
58831,Alexander,ND,-103.298,47.737
58833,Ambrose,ND,-103.467,48.817
58835,Arnegard,ND,-103.439,47.808
58838,Cartwright,ND,-103.298,47.737
58843,Epping,ND,-103.376,48.276
58844,Fortuna,ND,-103.467,48.817
58845,Grenora,ND,-103.918,48.525
58847,Keene,ND,-103.298,47.737
58849,Ray,ND,-103.165,48.322
58852,Tioga,ND,-102.958,48.365
58853,Trenton,ND,-103.438,48.295
58854,Watford City,ND,-103.267,47.803
58856,Zahl,ND,-103.772,48.532
59001,Absarokee,MT,-109.455,45.516
59002,Acton,MT,-108.689,45.929
59003,Ashland,MT,-106.278,45.606
59004,Ashland,MT,-106.992,46.018
59006,Ballantine,MT,-108.098,45.892
59007,Bearcreek,MT,-109.158,45.162
59008,Belfry,MT,-109.034,45.092
59010,Bighorn,MT,-107.339,46.176
59011,Big Timber,MT,-109.95,45.834
59012,Birney,MT,-106.992,46.018
59013,Boyd,MT,-109.136,45.41
59014,Bridger,MT,-108.921,45.336
59015,Broadview,MT,-108.76,46.042
59016,Busby,MT,-106.961,45.536
59018,Clyde Park,MT,-110.622,45.834
59019,Columbus,MT,-109.207,45.657
59020,Cooke City,MT,-109.907,45.023
59022,Crow Agency,MT,-107.47,45.608
59024,Custer,MT,-107.693,46.213
59025,Decker,MT,-107.482,45.519
59026,Edgar,MT,-108.849,45.444
59027,Emigrant,MT,-110.792,45.271
59028,Fishtail,MT,-109.772,45.41
59029,Fromberg,MT,-108.817,45.399
59030,Gardiner,MT,-110.81,45.115
59031,Garryowen,MT,-107.482,45.519
59032,Grass Range,MT,-108.763,47.287
59033,Greycliff,MT,-109.855,45.696
59034,Hardin,MT,-107.696,45.527
59035,Fort Smith,MT,-107.926,45.309
59036,Harlowton,MT,-109.843,46.448
59037,Huntley,MT,-108.212,45.877
59038,Hysham,MT,-107.229,46.291
59039,Ingomar,MT,-106.992,46.018
59041,Joliet,MT,-108.992,45.494
59043,Lame Deer,MT,-106.679,45.62
59044,Laurel,MT,-108.228,45.804
59046,Lavina,MT,-109.003,46.384
59047,Livingston,MT,-110.369,45.531
59050,Lodge Grass,MT,-107.367,45.317
59052,Mc Leod,MT,-109.956,45.833
59053,Martinsdale,MT,-110.845,46.619
59054,Melstone,MT,-107.869,46.599
59055,Melville,MT,-109.855,45.696
59057,Molt,MT,-108.912,45.945
59058,Mosby,MT,-107.027,47.414
59059,Musselshell,MT,-108.09,46.515
59061,Nye,MT,-109.596,45.475
59062,Otter,MT,-105.63,45.391
59063,Park City,MT,-109.047,45.658
59064,Pompeys Pillar,MT,-107.939,45.964
59065,Pray,MT,-110.714,45.333
59066,Pryor,MT,-107.482,45.519
59067,Rapelje,MT,-109.23,45.949
59068,Red Lodge,MT,-109.324,45.241
59069,Reed Point,MT,-109.522,45.744
59070,Roberts,MT,-109.207,45.354
59071,Roscoe,MT,-108.948,45.319
59072,Roundup,MT,-108.427,46.441
59073,Roundup,MT,-108.395,46.444
59074,Ryegate,MT,-109.257,46.379
59075,Saint Xavier,MT,-107.482,45.519
59076,Sanders,MT,-107.339,46.176
59077,Sand Springs,MT,-107.027,47.414
59078,Shawmut,MT,-109.835,46.486
59079,Shepherd,MT,-108.436,46.083
59081,Silver Gate,MT,-109.985,45.005
59082,Springdale,MT,-110.477,45.333
59083,Sumatra,MT,-106.992,46.018
59084,Teigen,MT,-108.281,47.174
59085,Two Dot,MT,-110.071,46.424
59086,Wilsall,MT,-110.6,46.016
59087,Winnett,MT,-108.123,47.002
59088,Worden,MT,-108.011,46.091
59089,Wyola,MT,-107.482,45.519
59101,Billings,MT,-108.387,45.687
59102,Billings,MT,-108.588,45.79
59103,Billings,MT,-108.195,45.978
59104,Billings,MT,-108.195,45.978
59105,Billings,MT,-108.599,45.95
59106,Billings,MT,-108.569,45.799
59107,Billings,MT,-108.393,45.825
59108,Billings,MT,-108.195,45.978
59111,Billings,MT,-108.195,45.978
59112,Billings,MT,-108.195,45.978
59114,Billings,MT,-108.195,45.978
59115,Billings,MT,-108.195,45.978
59116,Billings,MT,-108.195,45.978
59117,Billings,MT,-108.195,45.978
59201,Wolf Point,MT,-105.072,48.209
59211,Antelope,MT,-104.361,48.701
59212,Bainville,MT,-104.219,48.14
59213,Brockton,MT,-104.944,48.28
59214,Brockway,MT,-105.906,47.25
59215,Circle,MT,-105.759,47.484
59217,Crane,MT,-104.184,47.711
59218,Culbertson,MT,-104.517,48.15
59219,Dagmar,MT,-104.294,48.559
59221,Fairview,MT,-104.062,47.854
59222,Flaxville,MT,-105.563,48.781
59223,Fort Peck,MT,-106.447,48.02
59225,Frazer,MT,-106.032,48.296
59226,Froid,MT,-104.493,48.336
59230,Glasgow,MT,-106.475,48.439
59231,Saint Marie,MT,-106.543,48.404
59240,Glentana,MT,-106.61,48.33
59241,Hinsdale,MT,-106.854,48.343
59242,Homestead,MT,-104.814,48.292
59243,Lambert,MT,-104.638,47.752
59244,Larslan,MT,-106.357,48.679
59247,Medicine Lake,MT,-104.418,48.545
59248,Nashua,MT,-106.321,48.216
59250,Opheim,MT,-106.273,48.912
59252,Outlook,MT,-104.793,48.9
59253,Peerless,MT,-105.886,48.729
59254,Plentywood,MT,-104.468,48.748
59255,Poplar,MT,-105.19,48.116
59256,Raymond,MT,-104.552,48.695
59257,Redstone,MT,-104.94,48.728
59258,Reserve,MT,-104.57,48.57
59259,Richey,MT,-104.988,47.463
59260,Richland,MT,-106.119,48.651
59261,Saco,MT,-107.343,48.457
59262,Savage,MT,-104.343,47.453
59263,Scobey,MT,-105.536,48.713
59270,Sidney,MT,-104.195,47.656
59273,Vandalia,MT,-106.61,48.33
59274,Vida,MT,-105.536,47.874
59275,Westby,MT,-104.314,48.868
59276,Whitetail,MT,-105.162,48.896
59301,Miles City,MT,-105.795,46.448
59311,Alzada,MT,-104.539,45.567
59312,Angela,MT,-106.992,46.018
59313,Baker,MT,-104.273,46.351
59314,Biddle,MT,-105.63,45.391
59315,Bloomfield,MT,-104.96,47.41
59316,Boyes,MT,-104.539,45.567
59317,Broadus,MT,-105.257,45.257
59318,Brusett,MT,-107.027,47.414
59319,Capitol,MT,-104.539,45.567
59322,Cohagen,MT,-107.027,47.414
59323,Colstrip,MT,-106.637,45.934
59324,Ekalaka,MT,-104.64,45.898
59326,Fallon,MT,-105.345,46.861
59327,Forsyth,MT,-106.63,46.174
59330,Glendive,MT,-104.775,47.181
59332,Hammond,MT,-104.539,45.567
59333,Hathaway,MT,-106.992,46.018
59336,Ismay,MT,-105.462,46.324
59337,Jordan,MT,-106.944,47.326
59338,Kinsey,MT,-105.462,46.324
59339,Lindsay,MT,-105.173,47.254
59341,Mildred,MT,-105.345,46.861
59343,Olive,MT,-105.63,45.391
59344,Plevna,MT,-104.475,46.283
59345,Powderville,MT,-105.63,45.391
59347,Rosebud,MT,-106.667,46.268
59349,Terry,MT,-105.313,46.789
59351,Volborg,MT,-105.462,46.324
59353,Wibaux,MT,-104.122,46.824
59354,Willard,MT,-104.475,46.283
59401,Great Falls,MT,-111.423,47.402
59402,Malmstrom A F B,MT,-111.196,47.51
59403,Great Falls,MT,-111.342,47.258
59404,Great Falls,MT,-111.391,47.554
59405,Great Falls,MT,-111.291,47.278
59406,Great Falls,MT,-111.239,47.62
59410,Augusta,MT,-112.513,47.444
59411,Babb,MT,-113.298,48.904
59412,Belt,MT,-110.885,47.32
59414,Black Eagle,MT,-111.235,47.533
59416,Brady,MT,-111.715,48.066
59417,Browning,MT,-112.794,48.649
59418,Buffalo,MT,-109.263,47.248
59419,Bynum,MT,-112.457,48.052
59420,Carter,MT,-110.471,47.861
59421,Cascade,MT,-111.73,47.277
59422,Choteau,MT,-112.267,47.824
59424,Coffee Creek,MT,-109.263,47.248
59425,Conrad,MT,-111.846,48.183
59427,Cut Bank,MT,-112.931,48.654
59430,Denton,MT,-109.974,47.433
59432,Dupuyer,MT,-112.594,48.182
59433,Dutton,MT,-111.796,47.842
59434,East Glacier Park,MT,-113.219,48.446
59435,Ethridge,MT,-111.732,48.609
59436,Fairfield,MT,-112.207,47.614
59440,Floweree,MT,-110.471,47.861
59441,Forest Grove,MT,-109.263,47.248
59442,Fort Benton,MT,-110.44,47.68
59443,Fort Shaw,MT,-111.876,47.546
59444,Galata,MT,-111.47,48.811
59446,Geraldine,MT,-110.269,47.6
59447,Geyser,MT,-110.495,47.259
59448,Heart Butte,MT,-112.846,48.297
59450,Highwood,MT,-110.471,47.861
59451,Hilger,MT,-109.395,47.415
59452,Hobson,MT,-109.876,46.997
59453,Judith Gap,MT,-109.835,46.486
59454,Kevin,MT,-111.579,48.75
59456,Ledger,MT,-111.829,48.277
59457,Lewistown,MT,-109.382,47.25
59460,Loma,MT,-110.503,47.937
59461,Lothair,MT,-111.732,48.609
59462,Moccasin,MT,-109.911,47.051
59463,Monarch,MT,-110.883,47.051
59464,Moore,MT,-109.693,46.974
59465,Neihart,MT,-111.154,47.294
59466,Oilmont,MT,-111.691,48.826
59467,Pendroy,MT,-112.317,48.043
59468,Power,MT,-111.694,47.727
59469,Raynesford,MT,-110.267,47.045
59471,Roy,MT,-109.085,47.308
59472,Sand Coulee,MT,-111.136,47.409
59474,Shelby,MT,-111.732,48.611
59477,Simms,MT,-111.886,47.496
59479,Stanford,MT,-110.222,47.151
59480,Stockett,MT,-111.084,47.255
59482,Sunburst,MT,-111.735,48.879
59483,Sun River,MT,-111.753,47.481
59484,Sweet Grass,MT,-111.849,48.94
59485,Ulm,MT,-111.595,47.354
59486,Valier,MT,-112.312,48.271
59487,Vaughn,MT,-111.637,47.581
59489,Winifred,MT,-109.43,47.066
59501,Havre,MT,-110.094,48.663
59520,Big Sandy,MT,-110.311,48.176
59521,Box Elder,MT,-110.215,48.32
59522,Chester,MT,-110.967,48.511
59523,Chinook,MT,-109.262,48.488
59524,Dodson,MT,-108.247,48.395
59525,Gildford,MT,-110.301,48.571
59526,Harlem,MT,-108.818,48.655
59527,Hays,MT,-108.894,48.361
59528,Hingham,MT,-110.301,48.571
59529,Hogeland,MT,-108.894,48.361
59530,Inverness,MT,-110.11,48.567
59531,Joplin,MT,-111.076,48.565
59532,Kremlin,MT,-110.106,48.449
59535,Lloyd,MT,-108.894,48.361
59537,Loring,MT,-108.035,48.225
59538,Malta,MT,-107.783,48.124
59540,Rudyard,MT,-110.11,48.567
59542,Turner,MT,-108.894,48.361
59544,Whitewater,MT,-108.035,48.225
59545,Whitlash,MT,-110.967,48.51
59546,Zortman,MT,-108.035,48.225
59547,Zurich,MT,-108.894,48.361
59601,Helena,MT,-112.198,46.709
59602,Helena,MT,-111.958,46.707
59604,Helena,MT,-111.969,46.667
59620,Helena,MT,-112.33,47.184
59623,Helena,MT,-112.04,46.59
59624,Helena,MT,-112.062,46.61
59625,Helena,MT,-112.041,46.602
59626,Helena,MT,-112.33,47.184
59631,Basin,MT,-112.197,46.33
59632,Boulder,MT,-111.943,46.142
59633,Canyon Creek,MT,-112.33,47.184
59634,Clancy,MT,-112.072,46.389
59635,East Helena,MT,-111.853,46.634
59636,Fort Harrison,MT,-112.121,46.61
59638,Jefferson City,MT,-112.023,46.368
59639,Lincoln,MT,-112.624,46.958
59640,Marysville,MT,-112.299,46.75
59641,Radersburg,MT,-111.634,46.207
59642,Ringling,MT,-110.966,46.636
59643,Toston,MT,-111.526,46.285
59644,Townsend,MT,-111.4,46.406
59645,White Sulphur Springs,MT,-111.051,46.633
59647,Winston,MT,-111.651,46.454
59648,Wolf Creek,MT,-112.148,47.086
59701,Butte,MT,-112.599,45.998
59702,Butte,MT,-112.638,45.905
59703,Butte,MT,-112.638,45.905
59707,Butte,MT,-112.638,45.905
59710,Alder,MT,-112.057,45.194
59711,Anaconda,MT,-113.009,46.158
59713,Avon,MT,-112.65,46.566
59714,Belgrade,MT,-111.1,45.427
59715,Bozeman,MT,-111.168,45.81
59716,Big Sky,MT,-111.271,45.278
59717,Bozeman,MT,-110.901,45.628
59718,Bozeman,MT,-111.24,45.668
59719,Bozeman,MT,-110.901,45.628
59720,Cameron,MT,-111.528,44.993
59721,Cardwell,MT,-111.89,45.871
59722,Deer Lodge,MT,-112.642,46.402
59724,Dell,MT,-112.701,45.15
59725,Dillon,MT,-112.997,45.244
59727,Divide,MT,-112.638,45.905
59728,Elliston,MT,-112.401,46.503
59729,Ennis,MT,-111.665,45.29
59730,Gallatin Gateway,MT,-111.248,45.339
59731,Garrison,MT,-112.776,46.595
59732,Glen,MT,-112.701,45.15
59733,Gold Creek,MT,-112.937,46.588
59735,Harrison,MT,-112.028,45.284
59736,Jackson,MT,-113.36,45.369
59739,Lima,MT,-112.664,44.699
59740,Mc Allister,MT,-111.776,45.408
59741,Manhattan,MT,-111.374,45.771
59743,Melrose,MT,-112.638,45.905
59745,Norris,MT,-111.722,45.566
59746,Polaris,MT,-113.019,45.563
59747,Pony,MT,-112.028,45.284
